"";"COD_CLIENTE";"CAT_EDAD";"ESTADO_CIVIL";"NIVEL_ESTUDIOS";"RANGO_INGRESOS";"SEXO";"probabilidad";"potencial"
"10571";"CLI0022471309";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"10572";"CLI0040266616";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"10573";"CLI0023925762";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,199972530334228;0
"10574";"CLI0045240533";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10575";"CLI0046237586";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10576";"CLI0040237538";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10577";"CLI0007919409";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"10578";"CLI0002670842";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"10579";"CLI0072706877";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,186077881951427;0
"10580";"CLI0045882060";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"10581";"CLI0017874456";"4_PLUS40";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,128739313139032;0
"10582";"CLI0080037664";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"10583";"CLI0045233290";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10584";"CLI0046002724";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10585";"R_10098382289";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"10586";"R_10103778617";"3_30_40";"CASADO";"SECUNDARIA";"[1000-2000>";"MUJER";0,833350778879862;1
"10587";"R_10437598351";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"10588";"CLI0024376922";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"<600";"MUJER";0,133227454166587;0
"10589";"CLI0042930642";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301705502412516;0
"10590";"CLI0004327438";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"10591";"R_10099565719";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10592";"CLI0019868333";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,690810505938472;0
"10593";"CLI0043678001";"2_MINUS30";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,201485036730274;0
"10594";"CLI0032113438";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"10595";"CLI0006711715";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"HOMBRE";0,362218184289047;0
"10596";"CLI0015742255";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"10597";"CLI0041907105";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10598";"CLI0007228551";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"10599";"CLI0046042607";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10600";"CLI0000121059";"4_PLUS40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,20154749468729;0
"10601";"CLI0043406676";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10602";"CLI0023823971";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,358745372236997;0
"10603";"CLI0073606817";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER";0,187429981436527;0
"10604";"CLI0033261436";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,304970946559129;0
"10605";"CLI0045619174";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10606";"CLI0046187860";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204449460627603;0
"10607";"CLI0041834871";"2_MINUS30";"CASADO";"SECUNDARIA";"<600";"MUJER";0,502188652876166;0
"10608";"CLI0040866573";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,690810505938472;0
"10609";"CLI0004201824";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"10610";"CLI0015965398";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"10611";"CLI0007502625";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"10612";"CLI0020046027";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,078516554738811;0
"10613";"CLI0031032274";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"10614";"CLI0021481721";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"10615";"CLI0002636007";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,257136580638721;0
"10616";"CLI0040957465";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER";0,436043823231173;0
"10617";"CLI0027427818";"3_30_40";"SOLTERO";"PRIMARIA";">=2000";"MUJER";0,566125920389021;0
"10618";"CLI0007567214";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"10619";"CLI0009722636";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"10620";"CLI0022429710";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"10621";"CLI0003504908";"4_PLUS40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,20154749468729;0
"10622";"CLI0041243547";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"10623";"CLI0041616780";"3_30_40";"CASADO";"PRIMARIA";"[1000-2000>";"MUJER";0,744922826566012;0
"10624";"CLI0010094048";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,562422108430558;0
"10625";"CLI0080607580";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10626";"CLI0041028582";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10627";"CLI0041521159";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10628";"CLI0072534065";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143239269744301;0
"10629";"CLI0046768949";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"10630";"CLI0047801263";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,186077881951427;0
"10631";"CLI0047348526";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"10632";"CLI0016412311";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"10633";"CLI0019184689";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"10634";"CLI0043647017";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10635";"CLI0040100498";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,302583193869692;0
"10636";"CLI0009958713";"3_30_40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,637258001082672;0
"10637";"CLI0045838688";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10638";"CLI0070158439";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"10639";"CLI0022506350";"3_30_40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,633768595935154;0
"10640";"CLI0040963510";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,306464191915802;0
"10641";"CLI0048422547";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"<600";"HOMBRE";0,144335290599613;0
"10642";"CLI0022089216";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"10643";"CLI0042067020";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"10644";"CLI0074207652";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"10645";"CLI0043039930";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"10646";"CLI0029390900";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"10647";"CLI0043197549";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"10648";"CLI0041800666";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,432343014466685;0
"10649";"CLI0003851004";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"10650";"CLI0045551284";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10651";"CLI0042654061";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10652";"CLI0009855754";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"10653";"CLI0046381535";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10654";"CLI0040870506";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"10655";"CLI0040563949";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,43684584365207;0
"10656";"CLI0040332483";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10657";"CLI0041659628";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,566926680557411;0
"10658";"CLI0042648666";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10659";"CLI0023917834";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10660";"CLI0047063432";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10661";"CLI0048182735";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER";0,187429981436527;0
"10662";"CLI0029225219";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10663";"CLI0042088954";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"10664";"CLI0043563383";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,566926680557411;0
"10665";"CLI0042002222";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10666";"CLI0048116766";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,226897491299519;0
"10667";"CLI0043790546";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"10668";"CLI0041614190";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,302583193869692;0
"10669";"CLI0008704521";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"10670";"CLI0043442905";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10671";"CLI0046596645";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10672";"CLI0040140167";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"10673";"CLI0044366948";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10674";"CLI0029517420";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"10675";"CLI0080542389";"3_30_40";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER";0,601333827511829;0
"10676";"CLI0041223162";"3_30_40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,743675320525419;0
"10677";"CLI0041944386";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10678";"CLI0015213719";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,358745372236997;0
"10679";"CLI0015756607";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"10680";"CLI0015737859";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,43684584365207;0
"10681";"R_10414430631";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,566926680557411;0
"10682";"CLI0072607297";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"10683";"CLI0016515609";"4_PLUS40";"SOLTERO";"PRIMARIA";">=2000";"MUJER";0,20398262826777;0
"10684";"CLI0044273620";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10685";"CLI0018138165";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10686";"CLI0017916569";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER";0,131829105834606;0
"10687";"CLI0016530553";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"10688";"CLI0040582083";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE";0,42269227790594;0
"10689";"CLI0070692776";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"10690";"CLI0010097604";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10691";"CLI0041699803";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10692";"CLI0006777034";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"10693";"CLI0025796615";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10694";"CLI0001214025";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"10695";"R_10179542710";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"10696";"CLI0007165342";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"10697";"CLI0032960016";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"10698";"CLI0046358831";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"10699";"CLI0071939463";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10700";"CLI0021800887";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"10701";"CLI0043559465";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"10702";"CLI0020035602";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"10703";"CLI0010306572";"3_30_40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,740166593072692;0
"10704";"CLI0072852064";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143239269744301;0
"10705";"CLI0009483444";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"10706";"CLI0006632802";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,304970946559129;0
"10707";"CLI0007458325";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"10708";"CLI0023975280";"3_30_40";"SOLTERO";"UNIVERSIDAD";"<600";"HOMBRE";0,308359645533993;0
"10709";"CLI0041916535";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10710";"CLI0042293420";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10711";"CLI0043712685";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10712";"CLI0030422857";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,43684584365207;0
"10713";"CLI0044335345";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"10714";"CLI0041190050";"3_30_40";"SOLTERO";"UNIVERSIDAD";"<600";"HOMBRE";0,308359645533993;0
"10715";"CLI0045445897";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10716";"CLI0006551741";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10717";"CLI0045459331";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10718";"CLI0040950324";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10719";"CLI0047084267";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"10720";"CLI0047898428";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143239269744301;0
"10721";"CLI0023006626";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER";0,131829105834606;0
"10722";"CLI0023001858";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"10723";"CLI0080098415";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"10724";"CLI0046489394";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,566926680557411;0
"10725";"CLI0002646315";"4_PLUS40";"CASADO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,275371599524043;0
"10726";"CLI0048238321";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10727";"CLI0008577840";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10728";"CLI0048436042";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER";0,187429981436527;0
"10729";"CLI0018114973";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10730";"CLI0000012277";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201925577132251;0
"10731";"CLI0032851733";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"10732";"CLI0044849016";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10733";"CLI0029417411";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"10734";"CLI0020010416";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10735";"CLI0040644982";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"10736";"CLI0029687121";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,257136580638721;0
"10737";"CLI0044831056";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10738";"CLI0046307591";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10739";"CLI0047795153";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143239269744301;0
"10740";"CLI0027141738";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"10741";"CLI0040870851";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10742";"CLI0026698285";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"10743";"CLI0041396988";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10744";"CLI0001072348";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,358745372236997;0
"10745";"CLI0015749812";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"10746";"CLI0023953966";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"10747";"CLI0031669801";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"MUJER";0,499244857609438;0
"10748";"CLI0008239507";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,362971812058529;0
"10749";"CLI0040954293";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,562422108430558;0
"10750";"CLI0080474754";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"10751";"CLI0009940007";"3_30_40";"CASADO";"SECUNDARIA";">=2000";"HOMBRE";0,743053251817018;0
"10752";"CLI0003650249";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,078516554738811;0
"10753";"CLI0043861142";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"MUJER";0,205901283261083;0
"10754";"CLI0016681181";"4_PLUS40";"CASADO";"SECUNDARIA";"<600";"MUJER";0,502285691115866;0
"10755";"CLI0045317385";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10756";"CLI0045715870";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,199910438247119;0
"10757";"CLI0044582653";"2_MINUS30";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE";0,125673400250772;0
"10758";"CLI0040319670";"3_30_40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,501003650836339;0
"10759";"CLI0043482600";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"10760";"CLI0023206723";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10761";"R_10074047781";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"10762";"CLI0010002479";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,306464191915802;0
"10763";"CLI0047845520";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10764";"CLI0048644673";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"10765";"CLI0046712784";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10766";"CLI0000221193";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10767";"CLI0009124572";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10768";"CLI0002428586";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"10769";"CLI0042763078";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301705502412516;0
"10770";"CLI0043525009";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10771";"CLI0041556822";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10772";"CLI0021827019";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"10773";"CLI0029461515";"4_PLUS40";"CASADO";"PRIMARIA";"[600-1000>";"HOMBRE";0,249676612099129;0
"10774";"CLI0043207039";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10775";"CLI0043729335";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,199910438247119;0
"10776";"CLI0041131172";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE";0,42269227790594;0
"10777";"CLI0041373349";"3_30_40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,743675320525419;0
"10778";"CLI0045762211";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10779";"CLI0047120556";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10780";"CLI0080424233";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"10781";"CLI0047892640";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"10782";"CLI0009174760";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"10783";"CLI0008888772";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,690810505938472;0
"10784";"R_10440830922";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"10785";"CLI0045253732";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"10786";"CLI0044021615";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"10787";"CLI0070047359";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
